invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
249,WALM019,Pasadena,Electronic accessories,77.72,4,07-01-2019,16:11:00,Credit card,8.8,0.48,310.88
250,WALM026,Denton,Food and beverages,73.06,7,14-01-2019,19:06:00,Credit card,4.2,0.48,511.42
251,WALM033,Pearland,Food and beverages,46.55,9,02-02-2019,15:34:00,Ewallet,6.4,0.48,418.95
252,WALM078,Del Rio,Fashion accessories,35.19,10,17-03-2019,19:06:00,Credit card,8.4,0.33,351.9
253,WALM066,Grapevine,Sports and travel,14.39,2,02-03-2019,19:44:00,Credit card,7.2,0.33,28.78
254,WALM011,Lubbock,Home and lifestyle,23.75,4,16-03-2019,11:22:00,Cash,5.2,0.48,95
255,WALM016,Brownsville,Home and lifestyle,58.9,8,06-01-2019,11:23:00,Cash,8.9,0.48,471.2
256,WALM048,Harlingen,Fashion accessories,32.62,4,29-01-2019,14:12:00,Cash,9,0.48,130.48
257,WALM067,Haltom City,Electronic accessories,66.35,1,31-01-2019,10:46:00,Credit card,9.7,0.33,66.35
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6,05-02-2019,10:16:00,Ewallet,8.7,0.48,155.46
259,WALM029,Round Rock,Electronic accessories,32.25,4,13-02-2019,12:38:00,Ewallet,6.5,0.48,129
260,WALM100,Canyon,Electronic accessories,65.94,4,07-02-2019,13:05:00,Credit card,6.9,0.18,263.76
261,WALM074,Weslaco,Electronic accessories,75.06,9,19-03-2019,13:25:00,Cash,6.2,0.33,675.54
262,WALM019,Pasadena,Fashion accessories,16.45,4,07-03-2019,14:53:00,Ewallet,5.6,0.48,65.8
263,WALM022,Mesquite,Fashion accessories,38.3,4,13-03-2019,19:22:00,Cash,5.7,0.48,153.2
264,WALM099,Weatherford,Sports and travel,22.24,10,09-02-2019,11:00:00,Cash,4.2,0.18,222.4
265,WALM095,Big Spring,Sports and travel,54.45,1,26-02-2019,19:24:00,Ewallet,7.9,0.33,54.45
266,WALM075,San Marcos,Sports and travel,98.4,7,12-03-2019,12:43:00,Credit card,8.7,0.33,688.8
267,WALM072,Lancaster,Home and lifestyle,35.47,4,14-03-2019,17:22:00,Credit card,6.9,0.33,141.88
268,WALM081,Friendswood,Food and beverages,74.6,10,08-01-2019,20:55:00,Cash,9.5,0.33,746
269,WALM001,Houston,Home and lifestyle,70.74,4,05-01-2019,16:05:00,Credit card,4.4,0.36,282.96
270,WALM001,Houston,Home and lifestyle,35.54,10,04-01-2019,13:34:00,Ewallet,7,0.36,355.4
271,WALM069,Rockwall,Sports and travel,67.43,5,06-03-2019,18:13:00,Ewallet,6.3,0.33,337.15
272,WALM027,Abilene,Health and beauty,21.12,2,03-01-2019,19:17:00,Cash,9.7,0.48,42.24
273,WALM094,Alamo,Home and lifestyle,21.54,9,07-01-2019,11:44:00,Credit card,8.8,0.33,193.86
274,WALM025,Waco,Home and lifestyle,12.03,2,27-01-2019,15:51:00,Cash,5.1,0.48,24.06
275,WALM042,Bryan,Health and beauty,99.71,6,26-02-2019,16:52:00,Ewallet,7.9,0.48,598.26
276,WALM056,Rowlett,Fashion accessories,47.97,7,07-01-2019,20:52:00,Cash,6.2,0.33,335.79
277,WALM027,Abilene,Home and lifestyle,21.82,10,07-01-2019,17:36:00,Cash,7.1,0.48,218.2
278,WALM046,Temple,Fashion accessories,95.42,4,02-02-2019,13:23:00,Ewallet,6.4,0.48,381.68
279,WALM091,Little Elm,Fashion accessories,70.99,10,20-03-2019,16:28:00,Cash,5.7,0.33,709.9
280,WALM051,New Braunfels,Sports and travel,44.02,10,20-03-2019,19:57:00,Credit card,9.6,0.48,440.2
281,WALM073,Seguin,Home and lifestyle,69.96,8,15-02-2019,17:01:00,Credit card,6.4,0.33,559.68
282,WALM036,Allen,Home and lifestyle,37,1,06-03-2019,13:29:00,Credit card,7.9,0.48,37
283,WALM097,Alice,Sports and travel,15.34,1,06-01-2019,11:09:00,Cash,6.5,0.18,15.34
284,WALM030,Richardson,Health and beauty,99.83,6,04-03-2019,15:02:00,Ewallet,8.5,0.48,598.98
285,WALM079,La Porte,Health and beauty,47.67,4,12-03-2019,14:21:00,Cash,9.1,0.33,190.68
286,WALM052,Mansfield,Health and beauty,66.68,5,20-02-2019,18:01:00,Cash,7.6,0.57,333.4
287,WALM010,Laredo,Home and lifestyle,74.86,1,24-03-2019,14:49:00,Cash,6.9,0.48,74.86
288,WALM079,La Porte,Sports and travel,23.75,9,31-01-2019,12:02:00,Cash,9.5,0.33,213.75
289,WALM094,Alamo,Food and beverages,48.51,7,25-01-2019,13:30:00,Credit card,5.2,0.33,339.57
290,WALM074,Weslaco,Home and lifestyle,94.88,7,03-02-2019,14:38:00,Cash,4.2,0.33,664.16
291,WALM017,McKinney,Electronic accessories,40.3,10,24-01-2019,17:37:00,Credit card,7,0.48,403
292,WALM040,Edinburg,Electronic accessories,27.85,7,14-03-2019,17:20:00,Ewallet,6,0.48,194.95
293,WALM007,Arlington,Electronic accessories,62.48,1,18-02-2019,20:29:00,Cash,4.7,0.48,62.48
294,WALM015,Grand Prairie,Food and beverages,36.36,2,21-01-2019,10:00:00,Cash,7.1,0.48,72.72
295,WALM023,Midland,Health and beauty,18.11,10,13-03-2019,11:46:00,Ewallet,5.9,0.48,181.1
296,WALM014,Amarillo,Electronic accessories,51.92,5,03-03-2019,13:42:00,Cash,7.5,0.48,259.6
297,WALM036,Allen,Electronic accessories,28.84,4,29-03-2019,14:44:00,Cash,6.4,0.48,115.36
298,WALM085,Kerrville,Home and lifestyle,78.38,6,10-01-2019,14:16:00,Ewallet,5.8,0.33,470.28
299,WALM095,Big Spring,Home and lifestyle,60.01,4,25-01-2019,15:54:00,Cash,4.5,0.33,240.04
300,WALM017,McKinney,Home and lifestyle,88.61,1,19-01-2019,10:21:00,Cash,7.7,0.48,88.61
301,WALM100,Canyon,Fashion accessories,99.82,2,02-01-2019,18:09:00,Credit card,6.7,0.18,199.64
302,WALM048,Harlingen,Health and beauty,39.01,1,12-03-2019,16:46:00,Credit card,4.7,0.48,39.01
303,WALM031,Lewisville,Food and beverages,48.61,1,25-02-2019,15:31:00,Cash,4.4,0.48,48.61
304,WALM026,Denton,Electronic accessories,51.19,4,18-03-2019,17:15:00,Credit card,4.7,0.48,204.76
305,WALM045,Missouri City,Electronic accessories,14.96,8,23-02-2019,12:29:00,Credit card,8.6,0.48,119.68
306,WALM053,Conroe,Electronic accessories,72.2,7,26-03-2019,20:14:00,Ewallet,4.3,0.21,505.4
307,WALM088,Cleburne,Sports and travel,40.23,7,30-03-2019,13:22:00,Cash,9.6,0.33,281.61
308,WALM066,Grapevine,Home and lifestyle,88.79,8,17-02-2019,17:09:00,Cash,4.1,0.33,710.32
309,WALM033,Pearland,Electronic accessories,26.48,3,21-03-2019,10:40:00,Ewallet,4.7,0.48,79.44
310,WALM012,Garland,Fashion accessories,81.91,2,05-03-2019,17:43:00,Cash,7.8,0.48,163.82
311,WALM036,Allen,Sports and travel,79.93,6,31-01-2019,14:04:00,Cash,5.5,0.48,479.58
312,WALM076,Huntsville,Fashion accessories,69.33,2,05-02-2019,19:05:00,Ewallet,9.7,0.33,138.66
313,WALM012,Garland,Food and beverages,14.23,5,01-02-2019,10:08:00,Credit card,4.4,0.48,71.15
314,WALM026,Denton,Health and beauty,15.55,9,07-03-2019,13:12:00,Cash,5,0.48,139.95
315,WALM075,San Marcos,Electronic accessories,78.13,10,10-02-2019,20:51:00,Cash,4.4,0.33,781.3
316,WALM030,Richardson,Food and beverages,99.37,2,14-02-2019,17:29:00,Cash,5.2,0.48,198.74
317,WALM012,Garland,Food and beverages,21.08,3,09-02-2019,10:25:00,Cash,7.3,0.48,63.24
318,WALM091,Little Elm,Electronic accessories,74.79,5,10-01-2019,11:34:00,Cash,4.9,0.33,373.95
319,WALM048,Harlingen,Health and beauty,29.67,7,11-03-2019,18:58:00,Credit card,8.1,0.48,207.69
320,WALM059,Pflugerville,Health and beauty,44.07,4,18-02-2019,16:28:00,Ewallet,8.4,0.33,176.28
321,WALM065,Texas City,Food and beverages,22.93,9,26-02-2019,20:26:00,Cash,5.5,0.33,206.37
322,WALM016,Brownsville,Health and beauty,39.42,1,18-01-2019,15:08:00,Cash,8.4,0.48,39.42
323,WALM037,League City,Health and beauty,15.26,6,15-02-2019,18:03:00,Ewallet,9.8,0.48,91.56
324,WALM010,Laredo,Fashion accessories,61.77,5,08-03-2019,13:21:00,Cash,6.7,0.48,308.85
325,WALM086,Rosenberg,Home and lifestyle,21.52,6,17-01-2019,12:48:00,Credit card,9.4,0.33,129.12
326,WALM088,Cleburne,Sports and travel,97.74,4,12-03-2019,19:53:00,Ewallet,6.4,0.33,390.96
327,WALM069,Rockwall,Food and beverages,99.78,5,09-03-2019,19:09:00,Cash,5.4,0.33,498.9
328,WALM057,Euless,Food and beverages,94.26,4,12-03-2019,16:30:00,Cash,8.6,0.33,377.04
329,WALM052,Mansfield,Health and beauty,51.13,4,25-01-2019,10:11:00,Credit card,4,0.57,204.52
330,WALM063,Georgetown,Electronic accessories,36.36,4,25-03-2019,13:07:00,Cash,7.6,0.33,145.44
331,WALM071,Lufkin,Home and lifestyle,22.02,9,07-02-2019,18:48:00,Cash,6.8,0.33,198.18
332,WALM076,Huntsville,Food and beverages,32.9,3,17-02-2019,17:27:00,Credit card,9.1,0.33,98.7
333,WALM070,Hurst,Fashion accessories,77.02,5,03-02-2019,15:59:00,Cash,5.5,0.33,385.1
334,WALM034,College Station,Food and beverages,23.48,2,14-03-2019,11:21:00,Credit card,7.9,0.48,46.96
335,WALM089,Southlake,Sports and travel,14.7,5,24-03-2019,13:48:00,Ewallet,8.5,0.33,73.5
336,WALM032,Tyler,Electronic accessories,28.45,5,21-03-2019,10:17:00,Credit card,9.1,0.48,142.25
337,WALM024,Carrollton,Fashion accessories,76.4,9,19-03-2019,15:49:00,Ewallet,7.5,0.48,687.6
338,WALM100,Canyon,Sports and travel,57.95,6,24-02-2019,13:02:00,Cash,5.2,0.18,347.7
339,WALM016,Brownsville,Electronic accessories,47.65,3,28-03-2019,12:58:00,Credit card,9.5,0.48,142.95
340,WALM051,New Braunfels,Food and beverages,42.82,9,05-02-2019,15:26:00,Credit card,8.9,0.48,385.38
341,WALM014,Amarillo,Electronic accessories,48.09,3,10-02-2019,18:23:00,Credit card,7.8,0.48,144.27
342,WALM030,Richardson,Health and beauty,55.97,7,05-03-2019,19:06:00,Ewallet,8.9,0.48,391.79
343,WALM037,League City,Health and beauty,76.9,7,15-02-2019,20:21:00,Cash,7.7,0.48,538.3
344,WALM045,Missouri City,Food and beverages,97.03,5,30-01-2019,16:24:00,Credit card,9.3,0.48,485.15
345,WALM007,Arlington,Sports and travel,44.65,3,14-02-2019,15:04:00,Cash,6.2,0.48,133.95
346,WALM057,Euless,Fashion accessories,77.93,9,27-02-2019,16:10:00,Ewallet,7.6,0.33,701.37
347,WALM096,Eagle Pass,Electronic accessories,71.95,1,04-02-2019,12:14:00,Cash,7.3,0.18,71.95
348,WALM066,Grapevine,Home and lifestyle,89.25,8,20-01-2019,10:13:00,Cash,4.7,0.33,714
349,WALM095,Big Spring,Electronic accessories,26.02,7,28-03-2019,17:38:00,Cash,5.1,0.33,182.14
350,WALM087,Waxahachie,Health and beauty,13.5,10,27-02-2019,11:06:00,Credit card,4.8,0.33,135
351,WALM017,McKinney,Fashion accessories,99.3,10,15-02-2019,14:53:00,Credit card,6.6,0.48,993
352,WALM029,Round Rock,Electronic accessories,51.69,7,26-01-2019,18:22:00,Cash,5.5,0.48,361.83
353,WALM098,Mineral Wells,Fashion accessories,54.73,7,14-03-2019,19:02:00,Credit card,8.5,0.18,383.11
354,WALM019,Pasadena,Home and lifestyle,27,9,02-03-2019,14:16:00,Cash,4.8,0.48,243
355,WALM082,Weslaco,Electronic accessories,30.24,1,04-03-2019,15:44:00,Cash,8.4,0.33,30.24
356,WALM090,Brownwood,Food and beverages,89.14,4,07-01-2019,12:20:00,Credit card,7.8,0.33,356.56
357,WALM028,Odessa,Fashion accessories,37.55,10,08-03-2019,20:01:00,Credit card,9.3,0.48,375.5
358,WALM017,McKinney,Sports and travel,95.44,10,09-01-2019,13:45:00,Cash,5.2,0.48,954.4
359,WALM070,Hurst,Electronic accessories,27.5,3,01-03-2019,15:40:00,Ewallet,6.5,0.33,82.5
360,WALM081,Friendswood,Sports and travel,74.97,1,16-03-2019,16:58:00,Cash,5.6,0.33,74.97
361,WALM010,Laredo,Food and beverages,80.96,8,17-02-2019,11:12:00,Credit card,7.4,0.48,647.68
362,WALM070,Hurst,Food and beverages,94.47,8,27-02-2019,15:12:00,Cash,9.1,0.33,755.76
363,WALM002,Dallas,Food and beverages,99.79,2,07-03-2019,20:37:00,Ewallet,8,0.36,199.58
364,WALM089,Southlake,Home and lifestyle,73.22,6,21-01-2019,17:44:00,Cash,7.2,0.33,439.32
365,WALM037,League City,Food and beverages,41.24,4,19-02-2019,16:23:00,Cash,7.1,0.48,164.96
366,WALM079,La Porte,Fashion accessories,81.68,4,06-01-2019,12:12:00,Cash,9.1,0.33,326.72
367,WALM072,Lancaster,Electronic accessories,51.32,9,14-03-2019,19:33:00,Cash,5.6,0.33,461.88
368,WALM048,Harlingen,Home and lifestyle,65.94,4,24-03-2019,10:29:00,Cash,6,0.48,263.76
369,WALM026,Denton,Sports and travel,14.36,10,27-01-2019,14:28:00,Cash,5.4,0.48,143.6
370,WALM018,Frisco,Electronic accessories,21.5,9,06-03-2019,12:46:00,Credit card,7.8,0.48,193.5
371,WALM005,Fort Worth,Electronic accessories,26.26,7,02-02-2019,19:40:00,Cash,9.9,0.48,183.82
372,WALM071,Lufkin,Fashion accessories,60.96,2,25-01-2019,19:39:00,Credit card,4.9,0.33,121.92
373,WALM086,Rosenberg,Home and lifestyle,70.11,6,14-03-2019,17:54:00,Ewallet,5.2,0.33,420.66
374,WALM014,Amarillo,Fashion accessories,42.08,6,29-01-2019,12:25:00,Cash,8.9,0.48,252.48
375,WALM020,Killeen,Home and lifestyle,67.09,5,03-01-2019,16:47:00,Credit card,9.1,0.48,335.45
376,WALM009,Plano,Fashion accessories,96.7,5,14-01-2019,12:52:00,Ewallet,7,0.48,483.5
377,WALM096,Eagle Pass,Home and lifestyle,35.38,9,05-01-2019,19:50:00,Credit card,9.6,0.33,318.42
378,WALM037,League City,Sports and travel,95.49,7,22-02-2019,18:17:00,Ewallet,8.7,0.48,668.43
379,WALM009,Plano,Fashion accessories,96.98,4,06-02-2019,17:20:00,Ewallet,9.4,0.48,387.92
380,WALM045,Missouri City,Electronic accessories,23.65,4,30-01-2019,13:32:00,Credit card,4,0.48,94.6
381,WALM047,Flower Mound,Sports and travel,82.33,4,11-01-2019,10:37:00,Credit card,7.5,0.48,329.32
382,WALM008,Corpus Christi,Electronic accessories,26.61,2,19-03-2019,14:35:00,Cash,4.2,0.48,53.22
383,WALM061,Cedar Park,Food and beverages,99.69,5,14-01-2019,12:09:00,Cash,9.9,0.33,498.45
384,WALM091,Little Elm,Food and beverages,74.89,4,01-03-2019,15:32:00,Ewallet,4.2,0.33,299.56
385,WALM039,Longview,Food and beverages,40.94,5,06-01-2019,13:58:00,Ewallet,9.9,0.48,204.7
386,WALM084,Schertz,Sports and travel,75.82,1,31-01-2019,13:19:00,Cash,5.8,0.33,75.82
387,WALM006,El Paso,Food and beverages,46.77,6,11-03-2019,13:37:00,Cash,6,0.48,280.62
388,WALM034,College Station,Health and beauty,32.32,10,20-02-2019,16:49:00,Credit card,10,0.48,323.2
389,WALM074,Weslaco,Fashion accessories,54.07,9,27-01-2019,14:55:00,Cash,9.5,0.33,486.63
390,WALM066,Grapevine,Food and beverages,18.22,7,10-03-2019,14:04:00,Credit card,6.6,0.33,127.54
391,WALM021,McAllen,Fashion accessories,80.48,3,15-02-2019,12:31:00,Cash,8.1,0.48,241.44
392,WALM002,Dallas,Fashion accessories,37.95,10,26-01-2019,14:51:00,Cash,9.7,0.36,379.5
393,WALM020,Killeen,Electronic accessories,76.82,1,13-02-2019,18:27:00,Ewallet,7.2,0.48,76.82
394,WALM099,Weatherford,Sports and travel,52.26,10,09-03-2019,12:45:00,Credit card,6.2,0.18,522.6
395,WALM045,Missouri City,Health and beauty,79.74,1,06-03-2019,10:36:00,Credit card,7.3,0.48,79.74
396,WALM062,Galveston,Health and beauty,77.5,5,24-01-2019,20:36:00,Ewallet,4.3,0.33,387.5
397,WALM075,San Marcos,Food and beverages,54.27,5,13-03-2019,14:16:00,Ewallet,4.6,0.33,271.35
398,WALM092,Lake Jackson,Home and lifestyle,13.59,9,15-03-2019,10:26:00,Cash,5.8,0.33,122.31
399,WALM017,McKinney,Health and beauty,41.06,6,05-03-2019,13:30:00,Credit card,8.3,0.48,246.36
400,WALM016,Brownsville,Electronic accessories,19.24,9,04-03-2019,16:28:00,Cash,8,0.48,173.16
401,WALM081,Friendswood,Food and beverages,39.43,6,25-03-2019,20:18:00,Credit card,9.4,0.33,236.58
402,WALM084,Schertz,Home and lifestyle,46.22,4,12-03-2019,20:04:00,Credit card,6.2,0.33,184.88
403,WALM030,Richardson,Home and lifestyle,13.98,1,04-02-2019,13:38:00,Ewallet,9.8,0.48,13.98
404,WALM010,Laredo,Fashion accessories,39.75,5,22-02-2019,10:43:00,Ewallet,9.6,0.48,198.75
405,WALM027,Abilene,Fashion accessories,97.79,7,16-02-2019,17:30:00,Ewallet,4.9,0.48,684.53
406,WALM095,Big Spring,Sports and travel,67.26,4,19-01-2019,15:28:00,Credit card,8,0.33,269.04
407,WALM009,Plano,Food and beverages,13.79,5,11-01-2019,19:07:00,Credit card,7.8,0.48,68.95
408,WALM051,New Braunfels,Fashion accessories,68.71,4,04-01-2019,19:01:00,Cash,4.1,0.48,274.84
409,WALM004,Austin,Home and lifestyle,56.53,4,04-03-2019,19:48:00,Ewallet,5.5,0.48,226.12
410,WALM047,Flower Mound,Fashion accessories,23.82,5,28-01-2019,19:24:00,Ewallet,5.4,0.48,119.1
411,WALM011,Lubbock,Health and beauty,34.21,10,02-01-2019,13:00:00,Cash,5.1,0.48,342.1
412,WALM094,Alamo,Sports and travel,21.87,2,25-01-2019,14:29:00,Ewallet,6.9,0.33,43.74
413,WALM005,Fort Worth,Health and beauty,20.97,5,04-01-2019,13:21:00,Cash,7.8,0.48,104.85
414,WALM061,Cedar Park,Sports and travel,25.84,3,10-03-2019,18:55:00,Ewallet,6.6,0.33,77.52
415,WALM074,Weslaco,Home and lifestyle,50.93,8,22-03-2019,19:36:00,Cash,9.2,0.33,407.44
416,WALM025,Waco,Health and beauty,96.11,1,25-01-2019,16:28:00,Ewallet,7.8,0.48,96.11
417,WALM035,San Angelo,Home and lifestyle,45.38,4,08-01-2019,13:48:00,Credit card,8.7,0.48,181.52
418,WALM053,Conroe,Health and beauty,81.51,1,22-01-2019,10:57:00,Ewallet,9.2,0.57,81.51
419,WALM062,Galveston,Health and beauty,57.22,2,12-01-2019,17:13:00,Ewallet,8.3,0.33,114.44
420,WALM098,Mineral Wells,Electronic accessories,25.22,7,04-02-2019,10:23:00,Cash,8.2,0.18,176.54
421,WALM055,Waxahachie,Food and beverages,38.6,3,28-03-2019,13:57:00,Ewallet,7.5,0.33,115.8
422,WALM046,Temple,Electronic accessories,84.05,3,23-01-2019,13:29:00,Cash,9.8,0.48,252.15
423,WALM022,Mesquite,Fashion accessories,97.21,10,08-02-2019,13:00:00,Credit card,8.7,0.48,972.1
424,WALM032,Tyler,Fashion accessories,25.42,8,19-03-2019,19:42:00,Credit card,6.7,0.48,203.36
425,WALM022,Mesquite,Fashion accessories,16.28,1,09-03-2019,15:36:00,Cash,5,0.48,16.28
426,WALM048,Harlingen,Fashion accessories,40.61,9,02-01-2019,13:40:00,Cash,7,0.48,365.49
427,WALM100,Canyon,Health and beauty,53.17,7,21-01-2019,18:01:00,Cash,8.9,0.18,372.19
428,WALM039,Longview,Food and beverages,20.87,3,20-03-2019,13:53:00,Credit card,8,0.48,62.61
429,WALM095,Big Spring,Sports and travel,67.27,5,27-02-2019,17:27:00,Cash,6.9,0.33,336.35
430,WALM003,San Antonio,Home and lifestyle,90.65,10,08-03-2019,10:53:00,Ewallet,7.3,0.36,906.5
431,WALM084,Schertz,Fashion accessories,69.08,2,31-01-2019,19:48:00,Credit card,6.9,0.33,138.16
432,WALM010,Laredo,Food and beverages,43.27,2,08-03-2019,16:53:00,Ewallet,5.7,0.48,86.54
433,WALM062,Galveston,Electronic accessories,23.46,6,13-01-2019,19:14:00,Ewallet,6.4,0.33,140.76
434,WALM030,Richardson,Fashion accessories,95.54,7,09-03-2019,14:36:00,Credit card,9.6,0.48,668.78
435,WALM075,San Marcos,Fashion accessories,47.44,1,22-02-2019,18:19:00,Credit card,6.8,0.33,47.44
436,WALM044,Pharr,Sports and travel,99.24,9,19-03-2019,19:09:00,Ewallet,9,0.48,893.16
437,WALM009,Plano,Sports and travel,82.93,4,20-01-2019,16:51:00,Ewallet,9.6,0.48,331.72
438,WALM095,Big Spring,Home and lifestyle,33.99,6,08-03-2019,15:37:00,Credit card,7.7,0.33,203.94
439,WALM090,Brownwood,Food and beverages,17.04,4,08-03-2019,20:15:00,Ewallet,7,0.33,68.16
440,WALM037,League City,Electronic accessories,40.86,8,07-02-2019,14:38:00,Credit card,6.5,0.48,326.88
441,WALM097,Alice,Food and beverages,17.44,5,15-01-2019,19:25:00,Cash,8.1,0.18,87.2
442,WALM001,Houston,Sports and travel,88.43,8,22-03-2019,19:35:00,Credit card,4.3,0.36,707.44
443,WALM029,Round Rock,Home and lifestyle,89.21,9,15-01-2019,15:42:00,Credit card,6.5,0.48,802.89
444,WALM050,Victoria,Fashion accessories,12.78,1,08-01-2019,14:11:00,Ewallet,9.5,0.48,12.78
445,WALM069,Rockwall,Sports and travel,19.1,7,15-01-2019,10:43:00,Cash,9.7,0.33,133.7
446,WALM011,Lubbock,Health and beauty,19.15,1,28-01-2019,17:58:00,Credit card,9.5,0.48,19.15
447,WALM027,Abilene,Food and beverages,27.66,10,14-02-2019,11:26:00,Credit card,8.9,0.48,276.6
448,WALM028,Odessa,Fashion accessories,45.74,3,10-03-2019,17:38:00,Credit card,6.5,0.48,137.22
449,WALM063,Georgetown,Health and beauty,27.07,1,12-01-2019,20:07:00,Credit card,5.3,0.33,27.07
450,WALM077,Coppell,Sports and travel,39.12,1,26-03-2019,11:02:00,Credit card,9.6,0.33,39.12
451,WALM099,Weatherford,Electronic accessories,74.71,6,01-01-2019,19:07:00,Cash,6.7,0.18,448.26
452,WALM077,Coppell,Electronic accessories,22.01,6,02-01-2019,18:50:00,Cash,7.6,0.33,132.06
453,WALM068,Burleson,Food and beverages,63.61,5,16-03-2019,12:43:00,Ewallet,4.8,0.33,318.05
454,WALM069,Rockwall,Health and beauty,25,1,03-03-2019,15:09:00,Ewallet,5.5,0.33,25
455,WALM028,Odessa,Electronic accessories,20.77,4,31-01-2019,13:47:00,Cash,4.7,0.48,83.08
456,WALM010,Laredo,Fashion accessories,29.56,5,13-02-2019,16:59:00,Cash,6.9,0.48,147.8
457,WALM080,Nacogdoches,Food and beverages,77.4,9,15-02-2019,14:15:00,Credit card,4.5,0.33,696.6
458,WALM005,Fort Worth,Electronic accessories,79.39,10,07-02-2019,20:24:00,Cash,6.2,0.48,793.9
459,WALM091,Little Elm,Electronic accessories,46.57,10,27-01-2019,13:58:00,Cash,7.6,0.33,465.7
460,WALM074,Weslaco,Food and beverages,35.89,1,23-02-2019,16:52:00,Cash,7.9,0.33,35.89
461,WALM064,Bedford,Food and beverages,40.52,5,03-02-2019,15:19:00,Cash,4.5,0.33,202.6
462,WALM086,Rosenberg,Food and beverages,73.05,10,03-03-2019,12:25:00,Credit card,8.7,0.33,730.5
463,WALM026,Denton,Sports and travel,73.95,4,03-02-2019,10:02:00,Cash,6.1,0.48,295.8
464,WALM057,Euless,Food and beverages,22.62,1,17-03-2019,18:58:00,Cash,6.4,0.33,22.62
465,WALM042,Bryan,Food and beverages,51.34,5,28-03-2019,15:31:00,Credit card,9.1,0.48,256.7
466,WALM095,Big Spring,Sports and travel,54.55,10,02-03-2019,11:22:00,Credit card,7.1,0.33,545.5
467,WALM094,Alamo,Health and beauty,37.15,7,08-02-2019,13:12:00,Credit card,7.7,0.33,260.05
468,WALM047,Flower Mound,Sports and travel,37.02,6,22-03-2019,18:33:00,Cash,4.5,0.48,222.12
469,WALM071,Lufkin,Food and beverages,21.58,1,09-02-2019,10:02:00,Ewallet,7.2,0.33,21.58
470,WALM071,Lufkin,Electronic accessories,98.84,1,15-02-2019,11:21:00,Cash,8.4,0.33,98.84
471,WALM016,Brownsville,Home and lifestyle,83.77,6,23-01-2019,12:10:00,Ewallet,5.4,0.48,502.62
472,WALM093,Angleton,Sports and travel,40.05,4,25-01-2019,11:40:00,Cash,9.7,0.33,160.2
473,WALM076,Huntsville,Fashion accessories,43.13,10,02-02-2019,18:31:00,Credit card,5.5,0.33,431.3
474,WALM088,Cleburne,Health and beauty,72.57,8,30-03-2019,17:58:00,Cash,4.6,0.33,580.56
475,WALM003,San Antonio,Electronic accessories,64.44,5,30-03-2019,17:04:00,Cash,6.6,0.48,322.2
476,WALM010,Laredo,Health and beauty,65.18,3,25-02-2019,20:35:00,Credit card,6.3,0.48,195.54
477,WALM059,Pflugerville,Sports and travel,33.26,5,18-03-2019,16:10:00,Credit card,4.2,0.33,166.3
478,WALM020,Killeen,Electronic accessories,84.07,4,07-03-2019,16:54:00,Ewallet,4.4,0.48,336.28
479,WALM059,Pflugerville,Sports and travel,34.37,10,16-03-2019,10:11:00,Ewallet,6.7,0.33,343.7
480,WALM057,Euless,Electronic accessories,38.6,1,29-01-2019,11:26:00,Ewallet,6.7,0.33,38.6
481,WALM078,Del Rio,Food and beverages,65.97,8,02-02-2019,20:29:00,Cash,8.4,0.33,527.76
482,WALM066,Grapevine,Electronic accessories,32.8,10,15-02-2019,12:12:00,Cash,6.2,0.33,328
